,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
397,Don't Love,spotify:track:30fO1ay0q1fFnaYBVgDFAM,Colorful Sensibility (2),spotify:album:1BWh3LgJlvHdGFlZLPlCmk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2008-08-22,24,249186
398,Shock,spotify:track:2nzKrSghWXVnpudod8SKoY,Shock Of The New Era,spotify:album:1B7oXzVqP0X5AS8HsMaUtg,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2010-03-01,43,225594
399,Mystery,spotify:track:2djdxyyUc61fyoxXDIhQ4r,Beast Is The B2ST,spotify:album:3Bcq6nkfF1qUlHTFK9v3Je,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2009-10-14,35,211080
400,I Wish,spotify:track:6YnVlRD39CwykaEZtqoNTi,FIVE TREASURE BOX (4),spotify:album:7CMhfAlLu8ePK5NsZMNiPC,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2012-09-10,42,221257
401,DOTCH,spotify:track:4lOreYpYWUlFIE2hWzDgdG,KEY OF HEART / DOTCH,spotify:album:5AsBjRtNHSttIpuwBM5snw,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2006-08-09,5,199433
402,One More Time,spotify:track:30R9jLtwpUL8ZhZBwMzGck,PRESENT,spotify:album:5g3gHqqV7Z15in7Fv1QhQ0,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2013-11-26,23,190816
403,HIGHER (Instrumental),spotify:track:4ey3rUgNJmG911dK5KkwXU,Higher (Jun. K Version),spotify:album:72Tfp3eDiI7bFlQLvh5MpE,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,1,185386
404,Already Knew It At First Sight,spotify:track:0RaxM1n95TQMrmK9W5mrQo,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,5,221112
405,우리 Us,spotify:track:6H99SZezHoiDxpdVTBaiFt,Eyes On You,spotify:album:5aCJKuo69SGbveapvkSYMW,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-03-12,38,196163
406,Still in Love,spotify:track:6C0mVme3S9CKUa6UqXzZto,EAR FUN,spotify:album:1T6afD49NhOiQVSc4Srwtk,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2012-03-16,33,194742
407,1 Minute 1 Second,spotify:track:1mdb091zd7E72rGAg9iB42,Colorful Sensibility (2),spotify:album:1BWh3LgJlvHdGFlZLPlCmk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2008-08-22,9,238573
408,Perfect Girl,spotify:track:21ywLifMY5LlvVn1lbnLhT,RUSH DIGITAL REPACKAGE “HERO”,spotify:album:0rsnG5TJ9jv9XuLgri1E77,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-10-22,37,219665
409,CRASH,spotify:track:5LaNmg2aCrRI015t09J1HJ,CRASH,spotify:album:3uhb5H4twEl4vopWZw1Myx,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-08-29,32,174068
410,Now or Never,spotify:track:6oygMvl93dCA3xOJqT50m5,Call My Name,spotify:album:76B3bEVEuCnZTkwhOXdjmg,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-11-04,50,185453
411,ROUND ABOUT,spotify:track:5CYKaqAdF8YPOTmt1frEOs,CLOSER,spotify:album:08iyrLkLFP2ByBkqVhBls7,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2015-10-08,18,220639
412,Attachment,spotify:track:09cG4uGhz0RjgVPRVKQvY9,The Refreshment (Special Album),spotify:album:2A4iUxyqNZxjtDRB4UfB9G,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-12-03,5,262933
413,RUSH,spotify:track:3dKx1EvSEaceoN5Qnhe5iS,RUSH,spotify:album:0ESTAnvX2zjMBxzesNAiR7,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-09-07,43,222526
414,You`ll Be My Heart,spotify:track:7oZpvJjbnOUbWXWWAx5Bbb,Japan Special Album Vol.1,spotify:album:69HCDHFtTqiCAg8qen5YC6,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-04-14,10,215112
415,First Kiss,spotify:track:16e06rx0gFpaIb5j0fYeKb,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,21,332986
416,HIGHER,spotify:track:4yrB3R8iaODfIl45QNDj1A,Higher (NICHKHUN Version),spotify:album:4srf2PYEu7M7tSze1hAikA,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,2,185373
417,Black Chocolate,spotify:track:09MxrtQblPIMpCW48dmFOA,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,19,204808
418,"Not Spring, Love, or Cherry Blossoms",spotify:track:1IdM9JrXYuMYiTdM983oH4,"Not Spring, Love, or Cherry Blossoms",spotify:album:171jiqtOAyvjf2JCfhuIMk,HIGH4,spotify:artist:3cpG0SJLIJ1qpQfjmlWlzo,2014-04-08,53,195265
419,Sunshine Girl,spotify:track:2JUklMRV86v9jPKxpF32y8,Return,spotify:album:4xmzNUdwf9Fi0gJOQrOK70,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2011-05-24,12,249521
420,330,spotify:track:7HKDOS7RKlnUkluAY23oga,Bran New KISS,spotify:album:3lW2t5R6BWEH3JB2Fxsm6L,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-03-30,43,209188
421,GOODBYE,spotify:track:5NE4aZ47tnKk95k7DrWqnx,NO MERCY,spotify:album:5pJgARNos9xWj7yt0aTH5l,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-07-19,17,246021
422,Bad Girl,spotify:track:7gavFJaP2PmDAOhO5VXjHS,Beast Is The B2ST,spotify:album:3Bcq6nkfF1qUlHTFK9v3Je,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2009-10-14,40,193120
423,Cold Love,spotify:track:68V8UcxedZ81UdhxAyzcPj,Can't Stop,spotify:album:1FezVdVT78L4wviMeDX7tn,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2014-02-24,33,222035
424,끝나지 않을 이야기 Instrumental,spotify:track:2b2wyqQRUsWfUnTMuQROGT,Extraordinary You Pt.7 (Original Television Soundtrack),spotify:album:03A9VqGceT6tpVwHV0X8dn,Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,2019-11-07,35,244865
425,Till Then,spotify:track:58C2deGHwlH1fZW6I9cjqp,RE-CODE,spotify:album:6LKHdbZ7TNMnLX4pI1jeF2,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2020-11-17,43,174333
426,Am I too easy?,spotify:track:2YYtGzpYpEziW7aBF6YLa6,Conti Ukiss,spotify:album:0mrwLEYxbFldyF6q6vFtYE,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2009-11-06,11,211440
427,Thriller,spotify:track:3F5CjdUfianIVKv2LJghuH,Thriller,spotify:album:5gUUDM4y3rk2Xohgc2HYtr,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2013-09-09,37,207725
428,Kissing you,spotify:track:1dA5OZjhIOjFzW7AR1sTn1,"Vivid -Kissing you,Sparkling,Joyful Smile-",spotify:album:58w8MjVkZaFkDl51ZOuWSC,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2008-06-04,12,233880
429,Mannequin,spotify:track:5th3QXPBNEzZKwcjQPelzD,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,15,219213
430,HIGHER,spotify:track:3ptu0d0vEeWLIijdhaFfNi,Higher (CHANSUNG Version),spotify:album:4GbywwI9LMOWkZhIMqQn0A,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,4,185293
431,Thank You,spotify:track:4zqhiObNLChqnBSEzR9Jla,Eyes On You,spotify:album:5aCJKuo69SGbveapvkSYMW,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-03-12,53,226483
432,Believe,spotify:track:2lj5Nh4xWCOT1qGr0Jv5og,THE SPECIAL TO KISSME,spotify:album:36uQmSXdOeaXBydFVViYSu,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2012-06-05,7,191088
433,RUN AWAY,spotify:track:1XXyHhgmhMYqn55Gej4NXs,Call My Name,spotify:album:76B3bEVEuCnZTkwhOXdjmg,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-11-04,52,244276
434,Attachment,spotify:track:5WtiPueENR3Rv4eFFSjvBT,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,14,262933
435,믿어줄래,spotify:track:3t9aeFQEtd2dhuTeNCtZ6Z,SPINNING TOP : BETWEEN SECURITY & INSECURITY,spotify:album:6OIEYHaYTSPpDQRz2coN1o,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-05-20,48,185638
436,Attention,spotify:track:2UWJRZLJla6dyPT53VBTrG,Hey Yah (Type B),spotify:album:5CuoCOVjS4dZ0BRACsgNDe,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2016-11-16,23,219386
437,Stop it,spotify:track:4ySHird1hNs5rLrANMzXt5,Stop It,spotify:album:3Mpge7adWdwiSdFwnlEfRR,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-10-23,37,205923
438,LUV ME,spotify:track:1X1BrTxo2C77VnyEkBJm21,One More Time,spotify:album:20tQIMCWsH5GjJUlSX5tBb,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2017-10-18,46,209226
439,Magic,spotify:track:2qVJVdiFpYsRoQgXeA7SZq,SECRET GARDEN,spotify:album:5tnlYW7pyufAkD9DT8mXxz,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2018-01-09,26,184730
440,Say No,spotify:track:1jpgUEarSKQGrCMIgk43iI,Shock Of The New Era,spotify:album:1B7oXzVqP0X5AS8HsMaUtg,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2010-03-01,30,192836
441,Ugly,spotify:track:2ReF3dxxAY0uxjDlb47yIQ,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,5,194304
442,ハンパない (Instrumental),spotify:track:7ziu3vXVltXuBdNRMS0XWw,Higher (WOOYOUNG Version),spotify:album:4fcBlbbFz3MkCgJsaz9T5i,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,3,209666
443,Secret Garden,spotify:track:2ZVQY4mXF3eHTu1RBnBZl0,SECRET GARDEN,spotify:album:5tnlYW7pyufAkD9DT8mXxz,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2018-01-09,53,244022
444,YOUNG FOREVER,spotify:track:57G56r6PhD5fbJ2RWZOv2p,BLUEMING,spotify:album:6yALf97g5ssJkYmNXmr2nP,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2016-04-04,29,240104
445,Truth,spotify:track:3jxKakdJiYDb4b9iETJO2a,The Story Begins,spotify:album:1kNjZtyacMvP8a4zyR3lzG,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2015-10-20,42,213893
446,Touchdown,spotify:track:6nefw4sjCoUVPWKgzWmmAH,Page Two,spotify:album:78YI3q126L1plYhXxn7rUL,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2016-04-25,53,202626
447,Tic Tac,spotify:track:1f5lB3c76NKeVa7ekk0uzN,Only Diva,spotify:album:74OewP8N2dDXLOVfUfo9Fx,Diva,spotify:artist:0CI6MkDddUbiuI8T7V5ZcF,2005-08-29,0,212114
448,원더우먼,spotify:track:2GBOhrfUXteZ52i3YOjiNi,Only Diva,spotify:album:74OewP8N2dDXLOVfUfo9Fx,Diva,spotify:artist:0CI6MkDddUbiuI8T7V5ZcF,2005-08-29,0,213498
449,Stuck,spotify:track:0BPLuVAnbqric4LMcBjGCc,The Clan Pt. 1 <LOST>,spotify:album:54JAEnkFl5ocPIx7aEInXK,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2016-05-18,47,225448
450,Love Must Have Come,spotify:track:2N6oms836cElXGD0afKKzq,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,6,204480
451,Male friend,spotify:track:34C1bqclY2YKfVYJiKzMP9,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,17,169000
452,Can't Stop,spotify:track:2sdf2x4YLaHb1k9HtE9cBs,Can't Stop,spotify:album:1FezVdVT78L4wviMeDX7tn,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2014-02-24,47,237864
453,Train,spotify:track:6PzbxQYFkvuK1rBgqWyTIO,Colorful Sensibility (2),spotify:album:1BWh3LgJlvHdGFlZLPlCmk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2008-08-22,8,234213
454,My House -Japanese ver.- (Without main vocal) - Japanese Version [Without Main Vocal],spotify:track:3Vlv23wGlbYEFPL0ZVyHOH,Higher (Type A),spotify:album:7H2BBLD0UwWvvuGmzm2dYa,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,1,188640
455,WOW,spotify:track:3P9Pos7DqsuhhGa8lIjIXo,Promise (I'll be) [Japanese Version],spotify:album:4q9N8I78ccJpHau3fImbak,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2016-10-26,9,197933
456,Far Away,spotify:track:2Nw3iky4qaM7ktjnuGFmdE,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,6,229176
457,SUGAR BABY,spotify:track:1goxODOttHs2mgmSzA4sjR,CLOSER,spotify:album:08iyrLkLFP2ByBkqVhBls7,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2015-10-08,20,262825
458,Do You Know Why?,spotify:track:6VlpQhgEz4jykIRXvF0ZQB,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,17,208751
459,HIGHER (Instrumental),spotify:track:6Z7hYFUgHjeMdzAxypDmwi,Higher (NICHKHUN Version),spotify:album:4srf2PYEu7M7tSze1hAikA,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,0,185373
460,Unfair Love,spotify:track:4oNK3kcmrao31ScHYJRZui,The Clan Pt. 1 <LOST>,spotify:album:54JAEnkFl5ocPIx7aEInXK,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2016-05-18,38,198022
461,But I Love You,spotify:track:5DGzLXYIcoHWbYKmvLdrF2,Hot Issue,spotify:album:4qpzzLtl5ksEnhryRUrNQC,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2007-11-22,24,255013
462,Hello Love - Instrumental,spotify:track:6RJeFS6mv5EN0vxZWtt9tx,"Drinking Solo (Original Television Soundtrack), Pt. 3",spotify:album:38w9LDxuuUIkEHNsEf90uF,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2016-09-26,4,179197
463,SHINee Girl,spotify:track:5RNJtcXvXdTu8BqmFwXE8P,"2009, Year Of Us - The Third Mini Album",spotify:album:5AH7uBaxp7ojNCvImOeZvC,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-10-19,25,195880
464,RUSH,spotify:track:4NlF11l8kYIMvdifn3TCmI,RUSH DIGITAL REPACKAGE “HERO”,spotify:album:0rsnG5TJ9jv9XuLgri1E77,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-10-22,27,222526
465,Beast Is The B2ST,spotify:track:1sGgWNU3QCNvkbk84tb4G7,Beast Is The B2ST,spotify:album:3Bcq6nkfF1qUlHTFK9v3Je,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2009-10-14,18,91853
466,Meeting,spotify:track:2hJOEs18LGAIpo1qbVUU2m,The Refreshment (Special Album),spotify:album:2A4iUxyqNZxjtDRB4UfB9G,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-12-03,5,282160
467,No More Dream - Japanese Ver.,spotify:track:1mD6sDkMeumRzpVF73QrlE,No More Dream (Japanese Ver.),spotify:album:5x3pRdlUUVG0eHAMDkW39a,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2014-06-04,32,221293
468,MEGA STEP - Instrumental,spotify:track:3BUwKSCtqG9neYt0O7pKF6,Merry-Chri,spotify:album:4oqQrLd2zP701hWtcGx0Vr,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2004-12-01,2,271840
469,Stay with me,spotify:track:6jBwjwjTKSBxiPntYoT1F8,FIVE TREASURE BOX (4),spotify:album:7CMhfAlLu8ePK5NsZMNiPC,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2012-09-10,13,184633
470,A Good Man,spotify:track:72NpoBNUwJFDHMbyV2iMYv,Stand Up,spotify:album:0NB6IIwQeRDzNFCU22LQto,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2008-08-08,25,206346
471,AURA,spotify:track:7MthitzhOiulghCWPy3AhK,DYE,spotify:album:5lX6uJNNwzEZU7TF1RyAdT,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2020-04-20,55,186067
472,RUN,spotify:track:0pAwtPm7uIMxXlmyvMaZ5g,RUN,spotify:album:0yJV3VXMUvWWQGt27lojCu,Grizzly,spotify:artist:5Egus6b1x9pYOnqsG7y1f4,2019-08-22,37,176626
473,Magic,spotify:track:5CkHb6PrrfsWf2s3sduP0m,Jump Up,spotify:album:1VUYlrA1ZIGsmIGPsiwK2C,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-02-11,9,217586
474,2 (TWO),spotify:track:6yIXprDCH4Wy421tTD6DCh,The New Era (Special Edition),spotify:album:5th9ym279qG6pjSklZNsCw,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-06-20,34,227186
475,Always,spotify:track:4aIgmON0kGOFooTuiIh2KS,Always,spotify:album:4T1fv3gIYifquPf9dRhJei,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2007-08-16,30,233320
476,Back To Me,spotify:track:1nkxGKPaWHRTx4kTgerXVU,Just right,spotify:album:4159syQKTGC1JSJN4xBScv,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-07-13,35,189878
477,Happy Birthday,spotify:track:5KQBzl8j7xavWmKrbKYqy9,Stop It,spotify:album:3Mpge7adWdwiSdFwnlEfRR,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-10-23,19,214778
478,Dance With U,spotify:track:4MLVTNz1iHhUHxsTVx4vY6,FTISLAND 6TH MINI ALBUM [WHAT IF],spotify:album:4N00gy5kO6REHncs2vxt2n,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2018-07-26,18,193438
479,The Way Into You,spotify:track:3PDyOrSlm17tNd04G1EuLq,THE MOOD,spotify:album:7naaXVYcRoLfGsBfWKXrBz,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2013-11-18,9,205075
480,A Song For You,spotify:track:1TVc01cRlISVKm3oNIhQlQ,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,9,338592
481,Before you said goodbye to me,spotify:track:2mOF8p7C4mzqcKQZaKqQ1S,抱きしめる,spotify:album:3K8mQApsUyc079KwpFMhRj,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2005-11-23,9,241733
482,Talk To You,spotify:track:28VQDwBS3DwmSAcvq8jxiO,ROMEO - The Second Mini Album,spotify:album:16atzZZUKzxdfcLUxh1J4N,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-05-25,23,207160
483,BPM69,spotify:track:0XIh4DXUDepIApLk04HoM7,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,16,223613
484,Gangsta Boy,spotify:track:7BuEy0Q8NpjI6EZBxrqZZY,Gangsta Boy,spotify:album:21oqnedBlQnRjoH4sWxWxO,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2012-12-28,3,196600
485,Baby Love,spotify:track:3uPtu4hfXzV8aZjRtppZuH,Beautiful Journey,spotify:album:65PL4urQ3Ug3dsfXKoIvW0,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-08-25,22,216504
486,Let's Shut Up & Dance,spotify:track:05fVrhFBjfElZiDfHDRxhF,Let's Shut Up & Dance,spotify:album:6jde7WGOJ8vRhD5YpxcgIm,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,2019-02-22,57,208260
487,Let Go,spotify:track:5R1sEG3X9455epp3pmE9Yo,Cross & Change (3),spotify:album:16umVrTmaWQUL3uXJ8FfG4,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-07-16,11,235584
488,What The Hell,spotify:track:7gEFVzAxvNrVga05VfK6I0,Power,spotify:album:6JPcJLE61wFt80KNSrTww6,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-04-27,27,245185
489,LOVE YOU BETTER,spotify:track:15VM72GLYwNAfOvuTWVQkw,DYE,spotify:album:5lX6uJNNwzEZU7TF1RyAdT,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2020-04-20,55,201528
490,Not a True Goodbye,spotify:track:0nf2aYZCQstIAVoV5VaeAd,MEMORY IN FTISLAND,spotify:album:1dyrs0C2iQkVEuVg6ZFPca,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2011-10-10,9,201273
491,Come On,spotify:track:1ZBOajicO3UjTYqn9Y84m2,PRESENT,spotify:album:5g3gHqqV7Z15in7Fv1QhQ0,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2013-11-26,15,207956
492,Lady,spotify:track:3CXBq32gcN5wlsg4TEPWe9,Stand Up,spotify:album:0NB6IIwQeRDzNFCU22LQto,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2008-08-08,24,204106
493,WANNA GO,spotify:track:4pmaZTZNrsPL0qT3wzZWOJ,FIVE TREASURE BOX (4),spotify:album:7CMhfAlLu8ePK5NsZMNiPC,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2012-09-10,10,206001
494,동방의 투혼 - Vibe7 Remix,spotify:track:5axIrl3hYXL9WzPQ5TkfrR,동방의 투혼,spotify:album:4qIxVpGQdjpO8DhXaHcNHy,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2006-06-02,4,266240
495,Hold Me Tight,spotify:track:6cTHAlogeMrFiC5c1wiF6A,SIGNAL,spotify:album:2KzJ3k5eXUvE0Ebgp6Nezv,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2017-05-15,40,199413
496,Gangsta Boy Instrumental,spotify:track:2R0fXIsbF2sdXjatjK9PBo,Gangsta Boy,spotify:album:21oqnedBlQnRjoH4sWxWxO,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2012-12-28,0,194589
497,コノヨノシルシ,spotify:track:2C6yXMFuMWRQJsgQWIzPcF,QUINCY/コノヨノシルシ,spotify:album:0XhhAtriJu3QH3NVayKxj9,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2004-09-01,25,223733
498,Stay what you are,spotify:track:33XBzkuvv7DmKzbXMbjRnU,Paradise,spotify:album:5nLNChEe5uX5HO6pH4gPLS,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2017-08-23,11,198386
499,Am I too easy? Instrumental,spotify:track:4AFWKgYMg2CEdTFZ9i5FUo,Conti Ukiss,spotify:album:0mrwLEYxbFldyF6q6vFtYE,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2009-11-06,0,211440
500,Song of Don Quixote,spotify:track:5aBPDSAwGLxRw613fJWbPo,Beautiful Journey,spotify:album:65PL4urQ3Ug3dsfXKoIvW0,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-08-25,11,207600
501,Blind love,spotify:track:0f3oxQtQV1ProFfJVae8aw,PRESENT,spotify:album:5g3gHqqV7Z15in7Fv1QhQ0,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2013-11-26,29,240429
502,Tattoo,spotify:track:4x5uwprIChiSkN2ZQwUpyT,Bluelove,spotify:album:5Twdu84BLRMUNsaBG9lXLU,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2010-05-19,20,222537
503,HIGHER,spotify:track:5z6NOJR3HkEY8eBhzCubd5,Higher (Jun. K Version),spotify:album:72Tfp3eDiI7bFlQLvh5MpE,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,2,185373
504,바다 그늘,spotify:track:1DTv5CJaVwiwe0p4WZU7ci,Only Diva,spotify:album:74OewP8N2dDXLOVfUfo9Fx,Diva,spotify:artist:0CI6MkDddUbiuI8T7V5ZcF,2005-08-29,0,245890
505,it's Time(Intro) Intro,spotify:track:3CXfSapLIbTyT3ucz9UHdy,Bran New KISS,spotify:album:3lW2t5R6BWEH3JB2Fxsm6L,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-03-30,4,90801
506,Meet Girl (Shower),spotify:track:5WSGxUhYfbSxLXleN0LyEO,Cross & Change (3),spotify:album:16umVrTmaWQUL3uXJ8FfG4,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-07-16,11,253056
507,be with you.,spotify:track:7usZwZytGina9iTXSx6RLz,be with you.,spotify:album:561q2Kz7ILaSUTNccfjV0m,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2008-02-20,14,312773
508,Baton Touch,spotify:track:0mJyaGjDpeagQ9fsHv7lij,Hello,spotify:album:6ObdXGOYYKiEdpAtK9xCen,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2014-06-18,30,172187
509,Pretended,spotify:track:4Acgbu9GayanAEkB6xiZUn,Always,spotify:album:4T1fv3gIYifquPf9dRhJei,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2007-08-16,22,235920
510,First Kiss,spotify:track:7trhoiJIIPyw236yvxbFwa,The Refreshment (Special Album),spotify:album:2A4iUxyqNZxjtDRB4UfB9G,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-12-03,8,332986
