,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
7042,Crush My Mind,spotify:track:7jK6LyS9pxajs4h4tvP2KV,ラララ ~愛をありがとう~,spotify:album:3l8nvvn0tagdjI1HYtrvYy,VIXX,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,2017-09-27,7,210800
7043,HELLO,spotify:track:3zJyhIoXQIXO0hnCxELy9S,EVERYD4Y,spotify:album:0PT0APCmw2DVgX4JJYtrzU,WINNER,spotify:artist:5DuzBeOgFwViFcv00Q5PFb,2018-04-04,14,227019
7044,Excuse Me Miss (Shinee World 4 Ver.),spotify:track:1xgnwJhaNki6kJZfphZ4oI,Excuse Me Miss (Shinee World 4 Ver.),spotify:album:7GZJVLpPJuBlo0JK6zfEyq,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2016-01-01,25,287712
7048,Not Mine,spotify:track:67C8NRYbI2XwiYilezmxZQ,The Book of Us : Entropy,spotify:album:2vnlVtSs6PP1iKvcTWtX2h,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2019-10-22,54,195684
7049,마지막 선물,spotify:track:2qVSusXQ5vKnmYCUcVhX9Z,Click-B 1st,spotify:album:1wD0a0lKZALago4fMCkoSA,Click-B,spotify:artist:2kOGSFThgEzPEjL4fFB25w,1999-09-09,1,250893
7051,REBORN,spotify:track:0BQyGN3UbmlnEeWQHsGQuO,I WON'T LET YOU GO (Complete Edition),spotify:album:2RYzfAGlR6dNsDxEbs5GqO,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-01-30,7,253986
7052,중 (...ing),spotify:track:6JQOuvbcp58d5M6QHNpkMT,THIS IS LOVE - The 7th Album Special Edition,spotify:album:7gFooxnJFXgFMbKD8ySZDz,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2014-10-23,33,256672
7054,The end of my inferiority complex,spotify:track:0x007IvRDSghM8xbwQkB4p,Wolf & Sheep - The 2nd Album,spotify:album:2RWrsv0kIKreXvm7IrMeYN,H.O.T.,spotify:artist:5JrfgZAgqAMywJpLpJM0eS,1997-07-05,15,176493
7055,하늘아 (Original),spotify:track:1DbraIxrQy1AjcaNgoxN7d,Click-B 3,spotify:album:59JEuiM9FKWpulCD9SzCqI,Click-B,spotify:artist:2kOGSFThgEzPEjL4fFB25w,2001-04-03,1,230587
7056,Ah Yeah (JPN Ver.),spotify:track:3SiXxee0TgES9YZYw7MgSd,B.L.E.S.S.E.D,spotify:album:50WZZb78GlA8r5zD8D2wte,EXID,spotify:artist:1xs6WFotNQSXweo0GXrS0O,2020-08-19,16,204440
7060,Never Say Goodbye,spotify:track:1LPaOvQ2HQ1o9PvXI2xocu,SF9 4th Mini Album [ MAMMA MIA! ],spotify:album:1sJh6MN85EcJAxnfRt6YvV,SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,2018-02-26,32,225592
7061,Gonna Gonna Go! (Inst.),spotify:track:0JRvC0KYujm12Ud11RCCN0,Gonna Gonna Go,spotify:album:0Q2rqNKYjRtjF4bxHP5Bxn,RAINBOW,spotify:artist:7xDyxRXgFgOZhdtLtkYR1y,2012-05-04,2,231555
7063,IF YOU,spotify:track:4kaY4LbdbomICC25gYGGtn,MADE,spotify:album:2SPrl8C8pgSM5gXbAiyJHY,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2016-12-13,7,264215
7064,Message,spotify:track:2169WuyQ3VRb3brtJ6PEKA,SPIN OFF,spotify:album:6EcAokZ4I8tjPwy6sDq8di,ONF,spotify:artist:0eEhOgZ2x6kv8kLz77WO7b,2020-08-10,30,201040
7068,Flower Tea,spotify:track:7q5sOKB9wYXB72wh0Qpou1,NONSTOP,spotify:album:7J8Kp48L7RdLkpjSVrO5PY,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2020-04-27,39,259279
7069,My Zone,spotify:track:4eAadDHhZJiaaoqTZcs20J,Block B THE BEST,spotify:album:2dcM6bHWwCBGHkB6h0kzuf,Block B,spotify:artist:4RnezwRV7VBJUCI1S0AE5u,2018-06-20,6,178826
7070,Show Up,spotify:track:04O0KN1UbwexkBdc7KNSIb,GFRIEND The 2nd Album 'Time for us',spotify:album:7jxp9UaF0Hmtmr6zuacjoO,GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,2019-01-14,34,210643
7073,promise,spotify:track:5UlKyj7jJTO6RYLI6XGHkZ,Bouquet,spotify:album:6LVV1Aul436Qza8CJOFkQZ,BOYFRIEND,spotify:artist:2Pw8E6zZoeuksVWtyZPnzd,2019-02-27,8,212037
7074,At First Sight,spotify:track:3vIp1ZMFjihXGy3EMhcsio,Black & White,spotify:album:4cIJQR2YgMynMWw4HIYiBZ,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2011-01-18,1,235053
7075,BELIEVER,spotify:track:2u7G5kXP6Vi9A55U1N6Gc3,Eyes wide open,spotify:album:77irgFZWRDU0jkUCYvLiua,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2020-10-26,48,196946
7076,Excuse Me,spotify:track:2Gq8bwrWXzc1gW9g2EnHTh,AOA 1st Album ANGEL'S KNOCK,spotify:album:4AltTzzJMv0bER1rj3oUln,AOA,spotify:artist:54gWVQFHf8IIqbjxAoOarN,2017-01-02,50,224948
7077,Polaris,spotify:track:1yjLSsOI4h4MKjCqySQA2V,Raid Of Dream,spotify:album:3eUCzOshXQ4ZgN4owxxVFo,DREAMCATCHER,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,2019-09-18,11,233638
7078,Breakdown,spotify:track:7rnuCuUmA04rxY9aAYdANE,No.1,spotify:album:6xSUUpa9LBZYwJFMJOr8M6,CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,2019-01-30,36,191467
7080,NA.NA.NA.涙,spotify:track:2L2P00iRXmkfVzMwMgSo0V,NA.NA.NA.涙,spotify:album:2xI3yx3xK4yvoMDTX18lNA,NU'EST,spotify:artist:1iQfn1B8V25iQoolQakyAZ,2015-05-01,13,240146
7082,2 Different Tears - Korean,spotify:track:16m1LcP6Vq7UiA5zNZuWGJ,2 Different Tears,spotify:album:1TqEUbduSOGhGWo0cP4qYM,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2010-05-15,25,204066
7084,Sayonara,spotify:track:4ZwNVDWFI2NUPzdV0tbtOf,Sayonara,spotify:album:0WSfHWtgDfdddrEz76ovLC,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,2019-03-08,17,196200
7085,미안한 마음,spotify:track:0oaM2XpbZUKautRaj8mQJO,The Wonder Begins,spotify:album:2F3w3GmssoiJOq23Ee9m9Z,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2007-02-13,0,238734
7086,Turn round and look at me,spotify:track:26SIAJWsHkySv3PIkrIHoI,DEUX 20th ANNIVERSARY TRIBUTE ALBUM Part 7,spotify:album:0ZKgjBZJNq0edL8g3sAfhJ,VIXX,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,2014-02-14,14,215509
7087,MY ANSWER,spotify:track:4EyZwGurgOQNbeiypKzqQf,LOVE ME RIGHT - The 2nd Album Repackage,spotify:album:2tSO8aEYf5YvpwmvvrOWH7,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2015-06-03,39,213133
7089,Finally,spotify:track:5HJSwWcCC7sr8YmTj1AOUe,INVITATION,spotify:album:26jTRGiEw633pGXjIfN1cR,UP10TION,spotify:artist:2LjaeuGS0ubYXZfNihGp9y,2018-03-15,16,200421
7093,ウィスパー,spotify:track:2bEHdqPWHcgjZQA5mcIOz4,スーパーガール,spotify:album:2e5zXrWLZR5L68TNO18uks,KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,2011-01-01,15,217160
7094,Artificial Love,spotify:track:23FeHzPmXrVSoJJpU8H1Iz,LOTTO - The 3rd Album Repackage,spotify:album:4e75ohAqqgV3zgLn8qMxki,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2016-08-18,40,245772
7095,Depression,spotify:track:3djJ8kJJeJd4TuYMelZNPa,CRYSTYLE,spotify:album:74VP5VvY2CISEqfEkH9Wuc,CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,2017-01-17,33,207124
7102,Persevere,spotify:track:5Dqg9JVJWPjLZbGf4OWccF,Road Fighter,spotify:album:08TW1bmGzSg172Db8C2Bde,SECHSKIES,spotify:artist:6uRyNreOHUvWPNGnKfIo27,1998-07-15,6,207360
7103,Gone with the wind,spotify:track:44UIW3CCKgESBf9RxiknyX,GFRIEND The 1st Album 'LOL',spotify:album:0PlSM2Hml1cFANnzYu6RCg,GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,2016-07-11,42,229962
7104,M.E.P. (My Electronic Piano),spotify:track:02P2EWBAGauqsmh9hMaMzN,Hurricane Venus - The 6th Album,spotify:album:2yUPfOMfABqMtTAc7p4Us2,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2010-08-05,13,201133
7106,スタートライン,spotify:track:60m6QLMNiBlDhPt8oW4qVv,SE7EN THE BEST,spotify:album:2Ac4w5Z4EXwtR6tse2P6uX,SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,2012-09-05,5,260866
7109,Live !,spotify:track:3fZcbfsVUcQLiASZUZM2JE,Ss501 Best Collection Vol.2,spotify:album:1upCkpcvmtKQVzjwPPndMh,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2014,5,283413
7110,Airplane,spotify:track:65Vanf3AJfV279xMJ4ECQQ,HEART*IZ,spotify:album:2UBE2MgNdsGa9OCSbvwdEQ,IZ*ONE,spotify:artist:5r1tUTxVSgvBHnoDuDODPH,2019-04-01,52,183952
7111,Dilemma,spotify:track:3c7UIGe4P9lPtl2DzjZYAP,RAINZ 1ST MINI ALBUM 'SUNSHINE',spotify:album:2KdeLCZwDVogeyOrtrmsiR,RAINZ,spotify:artist:46JpdBeitfoEleoCabDawH,2017-10-12,11,197963
7115,Bubble Bath,spotify:track:7oC6qEJHhg7vyeKfzc6z70,LIPSTICK,spotify:album:1r2yoS5HLPjmz5j1ii5a3r,Orange Caramel,spotify:artist:2QHTtUsN6Q13w3QHdfRqsK,2012-09-12,22,221779
7117,KNOCK KNOCK,spotify:track:7qJ291htjWznhtWBSbmt00,WINDY DAY,spotify:album:3WMXM08NAFVHpUypPdMx7L,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2016,6,217655
7119,Shady Girl,spotify:track:7rWRuFyvRqMlUh8rUTuWqb,Shady Girl,spotify:album:4r8SgrpHX0W7u1kT0lAULE,SISTAR,spotify:artist:2wTLheTmMcFCA4hdY8hZJP,2010-08-25,36,194351
7121,First Love,spotify:track:1aSYTn0K0QWy9eBKaakTxG,First Love,spotify:album:1s0NkdUXMRPJvgWV1kEEbP,CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,2015-03-19,26,221256
7125,Sketch Book,spotify:track:6DSxlYJoy3GhaqnznacEgz,Evolution Pop_Vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,Crayon Pop,spotify:artist:0ODX6aegsZkBmBeMA5qqwi,2016-09-26,13,189074
7126,Fantastic Baby,spotify:track:26eV0R7nbqtlzh316ncU99,ALIVE,spotify:album:5rI92smOlSS5d1Hq05BY7M,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2012-02-29,23,230573
7127,A Sul Hae,spotify:track:4pT8eGyNN3YR8nNIXzaSHY,AH YEAH,spotify:album:54r8xseUAz0c9ORidjAKmZ,EXID,spotify:artist:1xs6WFotNQSXweo0GXrS0O,2015-04-14,29,212511
7128,MY ANSWER,spotify:track:6h5BRbxxRnEbbwUsM2vzhO,EXODUS - The 2nd Album,spotify:album:0PepQsL30ADZO7gc4Tz7Af,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2015-03-30,46,213133
7130,어떻게 말해 How Can I Say,spotify:track:1F0DBTX7kKNXDZ5voJh4Dr,Every DAY6 March,spotify:album:66KzNL7tuYH9JXZ4wFwwIs,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2017-03-06,36,201848
7131,Secret Garden,spotify:track:5Bj5P35dVcLVvTBGSqxFTU,Secret Garden,spotify:album:03GKVqpdr6Fi24DeAbgDRs,Apink,spotify:artist:2uWcrwgWmZcQc3IPBs3tfU,2013-07-05,32,243587
7134,영원한 사랑,spotify:track:5Z9XEChtLbIozP1JQlEjFP,White,spotify:album:3R230pIzgmAoN9wP5M5DLi,Fin.K.L,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,1999-05-05,36,249226
7137,Hello My Ex,spotify:track:2jhcLhEGeHfJRO8MERJKB1,BLAQ% Version,spotify:album:7xGuN3N0aeOm5ccTvk9iay,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2012-03-21,15,226756
7142,悪夢 -wake up-,spotify:track:1tpTmZXhcwNNvOfNLcY25O,SHINE,spotify:album:6DVnZBT9hA87GhJSYDcEsW,PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,2018-08-17,26,215133
7143,"What′s Love (Feat. 데니, 렉시, 별 And JYP)",spotify:track:0qluk7LnsSA9PaTI7CzT5j,N001,spotify:album:02D06vVmtmZOpeK2p3QFQS,Rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,2002-05-01,14,218266
7145,The Sky,spotify:track:0CA9UPlKq5RvY9a3UzChbI,RE_vive,spotify:album:5ZR4gMvmyzSX7AApmIR88h,Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,2019-10-28,13,171680
7146,Stay with me,spotify:track:1gyyHParB3eufEUL43Iulu,REPUBLIC OF 2PM,spotify:album:00sPDnCW8NGNSHA8Tr2aVl,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2011-11-30,24,209933
7150,내게로 온다,spotify:track:1uAlxej3UmrgoQ9EWPcrx3,어느 봄날,spotify:album:70OANl0y4YFrsny9uegdBS,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2013-03-05,0,228037
7152,WoW!,spotify:track:21rWTy7TD0LtzQgXdZF15v,"Lovelyz 2nd Album Repackage (Now, We)",spotify:album:78NxvXVrMKH7s3CZqSQOcK,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2017-05-02,20,185606
7154,Love Song,spotify:track:5RcV6n7eBQPIxRUALRm48X,Grown,spotify:album:0HhaE378Rzu41KxC6A9u55,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2013,0,244693
7162,Regrets of Love,spotify:track:3aHG3lzvLmzF8Al5KajAWA,未來(あした)/ 미래,spotify:album:0vnzSLhcg7t1v2FZxzo0OP,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2015-03-25,14,253694
7164,화이트러브,spotify:track:4aoCkKeMNKz7cRScSWTZ5B,Merry Christmas,spotify:album:4enyx0UZOtdFmG9XXQ2i66,Paran,spotify:artist:5ftRsrMP4ff6qANAuNfyUo,2016-03-01,0,236120
7165,Flower Tea,spotify:track:7ISvA5hH90PQyfe1eMzVRF,NONSTOP,spotify:album:6DKdgF4EO741FPWvcz7Xza,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2020-04-27,20,259279
7167,pitiful,spotify:track:4QpDArWvDAL74OWrz9l1ct,Growing Up,spotify:album:2xJZSgxlKvcOCR2aLA8Pq2,IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,2009-04-23,22,200672
7168,"Oh, Good!",spotify:track:1vviqylArfJZUJzvKEyViF,Beautiful Kisses,spotify:album:0pKSgf5Qjt57pyVVWCobJS,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2013-03-14,1,229515
7169,二度目の告白 - JPN ver.,spotify:track:5HXwDb9UH5RABn1ISwg1TA,WOW (JPN ver.),spotify:album:55EARpUJwdMLBivoygN4h8,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2014-11-12,15,233925
7172,笑わないで,spotify:track:6npra8msFc0MUOo1nWgrog,Shy Boy,spotify:album:4OHcq4YklJ8BdNX9IVhGCn,Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,2011-11-16,1,225293
7175,BEAUTIFUL - Chinese Version,spotify:track:1xkofcQv7JAKF706Ga4wJu,LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version),spotify:album:2f3klmjKxbM70Y1saespyj,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2015-06-03,16,243054
7177,Without You,spotify:track:2fvcorEJotnUUtg7pjDk4t,Eternal Rain,spotify:album:3mouYtffGdlGGLoYlhEyAR,Rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,2006-01-01,3,269253
7179,Double Knot,spotify:track:7KPddMskONtw8mF8328Ifc,Cle : LEVANTER,spotify:album:2IhMyxT8egVowwnKB6taoG,Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,2019-12-09,34,189771
7181,BAD GIRL,spotify:track:3Qq9SVFYnKXAYM6ZpixC4p,THE 20TH ANNIVERSARY (Japan Edition),spotify:album:2Zeju1QWBT3bdE4Z3JzLNE,SECHSKIES,spotify:artist:6uRyNreOHUvWPNGnKfIo27,2017-07-19,1,224186
7183,To Be One - Outro.,spotify:track:4BhNOLVi1PiEDHrRzhwrKH,1-1=0(NOTHING WITHOUT YOU),spotify:album:5JMOdYmpeOuGS5BkaAulHw,Wanna One,spotify:artist:2CvaqAMMsX576VBehaJ0Wx,2017-11-13,16,81036
7185,WAKE ME UP,spotify:track:4QQedpN6Vn5kprdgBmdGSV,B.A.P THE BEST (日文版),spotify:album:0SjpnygtcOmj5yonmJZKS2,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-11-28,5,212066
7187,별이 지다..,spotify:track:0EmzfZ14g06G7wdBKjcef8,With All My Heart And Soul,spotify:album:5yQts86BAWQrYGzVWHLOfA,Realslow,spotify:artist:7luxe2wCwtDtkKSP8ZhPLn,2008-10-29,1,238132
7188,CRY BABY,spotify:track:0gbQHXpZ4kPP09pvdsVRNM,One Shot One Kill,spotify:album:6JPkQ4YfUG54KWDHhv8KmZ,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2016-03-23,0,219093
7189,Crime Scene,spotify:track:4DsTBajxYdHrepiaFRouIv,Fall in Love,spotify:album:0AbKKXLKp7V4VgoFyo3qUT,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2019-08-21,2,207200
7191,i-Diary,spotify:track:0LVyKkIVdWvm4bEF5Aa52u,Lovebird: First Year Season 2 (Original Television Soundtrack),spotify:album:2tFMKSS7mZDleDEOlwvikB,KARD,spotify:artist:2JhAlkmukNvarUpGhTFXUQ,2017-09-19,25,119967
7192,Enough,spotify:track:1E05kkzPQdfg2wzTrIJllU,PERCENT,spotify:album:5O6vjbi5FqmKiVLO8HxgvX,Apink,spotify:artist:2uWcrwgWmZcQc3IPBs3tfU,2019-01-07,22,206988
7196,YOU IN MY HEART,spotify:track:4qRPRJ3sCcbIzNXo0qkLzh,Merry & Happy,spotify:album:4TOqKpo9ct2Hj21uQ3cnOm,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2017-12-11,27,208867
7198,Let's go together,spotify:track:3kYvtFsN0z8qcY0bFQJ8Jh,Positive,spotify:album:1ZRmLzZWvOkSqWePzFeekO,PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,2018-04-02,38,198822
7199,Don't Stop Can't Stop,spotify:track:5pbtv8paWc19gygXsGM93X,2PM BEST ~2008-2011 in Korea~,spotify:album:3Oo6CAtTsTzdYijLMGxj24,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2012-03-14,7,249960
7201,Black Paradise,spotify:track:1rgJAj5gNs3NwU7QxnRwcV,"IRIS Ⅱ (Original Television Series Soundtrack), Pt. 3",spotify:album:68aUqzPKjf9bMd4w6kdKyK,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2013-02-27,28,223782
7202,A Song For Me (Joo Chan Solo),spotify:track:285tEPnwIUoqXnx44BPqlY,Golden Child 1st Album [Re-boot],spotify:album:49kEUhR606Qzbq585LqKUJ,Golden Child,spotify:artist:5zShiwTHlygdfsXj6eavTu,2019-11-18,29,227774
7203,She Said,spotify:track:4uB9UbGLemX5efTT0vqjNg,She Said,spotify:album:7LYm3XW4KDQRbWpUSV45iT,SHINHWA,spotify:artist:0jVvkFPa6YbFXQ3Qmhita0,2016-10-22,5,222190
7205,BIG WAVE,spotify:track:5qUi5XJk8kJfqE45ujNSuu,CHASER,spotify:album:4CQpLNXXWVpnU3l4eeJtpb,UP10TION,spotify:artist:2LjaeuGS0ubYXZfNihGp9y,2018-08-08,3,204703
7206,What is Love?,spotify:track:5Ek40FyMPprcvtyZDjqylX,Summer Nights,spotify:album:4JRX1T8VKbEMvTtnQXnLYM,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2018-07-09,59,208238
7210,Orion,spotify:track:2UkKZCXhug1lHwflO5zM2b,U-KISS solo&unit ALBUM,spotify:album:4yH3aSjFRK6VfpTuDaNJcz,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2017-05-12,0,328173
7212,짝 1호 Original Version,spotify:track:1jxQyxUYwG8gnERixrkOER,SINCE 1971,spotify:album:5u0jZbgN0LZeOzbpr3450H,F-Ve Dolls,spotify:artist:1nw5g6u9BIPwyqlsm01cDP,2013-07-30,22,231196
7214,LISTEN TO MY HEART - AKIRA'S UN MOMENT REMIX,spotify:track:0Gfhu7zRfDYumHbMeKxiwr,Peace B.REMIXES,spotify:album:2hcEygvfQaISX59FmIEoJ4,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2002-08-07,6,210733
7216,"Fanfare (Live-2018 FMT -The Beginning of Fantasy World-@Zepp Divercity, Tokyo)",spotify:track:1MC2PLERbceLdXw07biDvT,Live-2018 FMT -The Beginning of Fantasy World-,spotify:album:4LLfmctvOhRUpziuSFZtSF,SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,2020-09-15,0,193393
7217,Call Out,spotify:track:1e4moLkbNmT3jzwYpGVape,Rise Up,spotify:album:6KsaQ2qU53KdGFK8uWqUG2,ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,2018-07-24,43,213307
7218,Mr. Black,spotify:track:3DpobH0e6qQIHUabyx5iTM,A Delicate Sense,spotify:album:7iIng4Q6C0iOhPtCKGbsXo,FIESTAR,spotify:artist:3IVjXrnR0npv1LY24kQSzd,2016-03-09,19,184032
7220,Heart Brew Love,spotify:track:0o6FKtpIPJQqn9Bxp4cRVb,All Light,spotify:album:7BxCYexXYAyXlMc6IVOMz5,ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,2019-01-16,41,212033
7222,If We Dream,spotify:track:03EAvVmXeuiybjhzSoxuXo,ON/OFF,spotify:album:6qD2cKES99KJ8LnIlCuToF,ONF,spotify:artist:0eEhOgZ2x6kv8kLz77WO7b,2017-08-02,27,221815
7224,Starlight Moonlight,spotify:track:68UwMwQrg5E4bQ9Zygk8l3,WELCOME to SECRET TIME,spotify:album:5M9KMJ64uiEh8LjnnXdKjG,Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,2012-08-22,2,233920
7226,Obsession,spotify:track:3tkp0uhFFDRUA8JsGTEiwQ,NEVERLAND,spotify:album:1EIeZza48XK3Gs3bXyBKJH,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-08-26,19,227578
7227,Baby,spotify:track:3pnvvqhkOYq0kTgLaT4BCA,The 1st Album 'XOXO' (Repackage),spotify:album:4qduCvpyBL5hGYdBvCvcDA,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2013-08-05,44,238010
7228,아니라기에,spotify:track:4XzgMl1gk8SxlpppGygtFT,잘못했어,spotify:album:73SLKTKHGlmYXxTu95caA4,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2010-03-16,2,226986
7230,Who Are You,spotify:track:5NonMh25FGFcP3flxU64sa,Kiss My Lips - The 8th Album,spotify:album:0SmJjNGEXCMp5bTGbxmjyy,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2015-05-12,40,223721
7231,SNOW WHITE,spotify:track:2H5hRHoqj4PCr5f9RNuf2S,MIRACLE - The 2.5th Album,spotify:album:1heezU7dth0Eo6nJqlq67w,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2002-09-01,9,262640
7232,For You,spotify:track:6bfmUjaeIiTjpOqHtFIiVf,LATATA,spotify:album:3DOoKGlWO9lNsKQAxa0DJ1,(G)I-DLE,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,2019-07-29,45,224453
7234,Things I'd Like To Do With My Lover (With Rain),spotify:track:5NkOETbojxSA5UUGoFHIVW,Black & White,spotify:album:0bmc5WouIbima9CO2owVnw,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2011-01-18,36,202986
7237,Roly-Poly,spotify:track:36r4cTfmjVo5JYqNBIcjk6,John Travolta Wanna Be,spotify:album:6dCsrXRW9GqW1N1Vwk2dMC,T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,2011-06-29,54,214427
7238,UP&DOWN,spotify:track:1vLBNI9esMf2RQoUCY0VmJ,Hello - SHINee The 2nd Album Repackage,spotify:album:3IC82yhFJAPw2jbSfMBzBy,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2010-10-04,23,212880
7240,Just Like You,spotify:track:1uM5HufqNwyRR0secQkB4z,Remember that,spotify:album:27SlZJMs4GzK6CwyHQQvLH,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2016-03-28,27,235266
7241,Irresistible Lips,spotify:track:5tU0cI0qG1YCxnl0GIVMzk,Born TO Beat (Asia Special Edition),spotify:album:10hkSt2N0p4S0P6ErMndBo,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2012-05-23,38,228362
7242,Say Wow,spotify:track:3u9D8M6HSpNCvD5EzNX3pZ,Every DAY6 April,spotify:album:3zoVy27i5TxPrbYKmuCX7M,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2017-04-06,31,189236
7243,I Luv Me,spotify:track:0MXP52B0l8EzNYBiJNKvs6,KARA 7th Mini Album 'In Love',spotify:album:5xPh4rn4b8WjiUCCnL1W0b,KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,2015-05-26,20,188760
7246,2 Different Tears - Remix,spotify:track:2vFPypzyfCmgU2j6j3yFHS,2 Different Tears,spotify:album:1YVgd0LfWAipxQOgT9yor0,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2010-05-16,5,220840
7247,Heaven - Live,spotify:track:6sd7bjhFFDqv4ZEqK8ICKU,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,spotify:album:1KlVN7ALuzPWNtVv9hOZPf,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2019-01-30,31,223675
7248,My Little Lover,spotify:track:6yq6BApPPpY9TOCSYuiFIo,Lovelyz 2nd Album (R U Ready?),spotify:album:6O2yBn46GYN9yPJqGzRWHZ,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2017-02-26,23,217260
