Artist_uri,Artist,ArtistType,ArtistGender,ArtistGen,ArtistDebut,song_name,song_uri,album,album_uri,release_date,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_mmss
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,the stealer,spotify:track:2DQgD8rAJLKNptQFK70ndO,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,63,210.938,0.0277,0.789,0.86,0,5,0.317,-4.042,0,0.0615,115.956,4,0.403,03:30
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,no air,spotify:track:0mve4vxmwumqI6gnw7euma,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,2018-11-29T05:00:00Z,59,244.089,0.0871,0.733,0.859,0,11,0.121,-3.773,0,0.0434,102.025,4,0.396,04:04
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,salty,spotify:track:7Gj8f0zhVvSveNuXRkUGhN,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,54,182.906,0.0213,0.656,0.789,0,3,0.074,-3.489,0,0.039,134.009,4,0.497,03:02
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,d.d.d,spotify:track:4knqZHNHlEBBEmfETcpTyr,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,54,212.362,0.0733,0.695,0.921,0,3,0.0789,-2.699,1,0.0848,119.971,4,0.642,03:32
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,bloom bloom,spotify:track:7tlGwysecWPnIwtt6Jq8cz,the boyz 2nd single album [bloom bloom],spotify:album:6fUQr4b40KL9qwRdMPopnS,2019-04-29T04:00:00Z,53,224.053,0.127,0.694,0.771,0,5,0.132,-3.281,1,0.0415,124.023,4,0.727,03:44
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,whiplash,spotify:track:7af1XfpPIcAhu3850yCOk1,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,53,201.966,0.119,0.803,0.857,0,7,0.0628,-3.837,1,0.0686,139.954,4,0.853,03:21
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,insanity,spotify:track:3jHir9V2pH4CurQcspjI0E,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,49,232.903,0.114,0.658,0.766,0,2,0.0398,-4.241,1,0.0608,104.965,4,0.813,03:52
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,giddy up,spotify:track:1E8nyp18bEsa3Nth2qRykg,the boyz mini album [the start],spotify:album:4HnxhuDasxI3pCyz8o61Lg,2018-04-03T04:00:00Z,49,216.947,0.0435,0.702,0.952,0,10,0.29,-2.349,0,0.122,118.045,4,0.704,03:36
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,scar,spotify:track:6CaITLuo1Ojx3SU8QtklEd,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,48,200.946,0.0541,0.676,0.861,1.04e-06,8,0.113,-3.051,0,0.0481,142.03,4,0.401,03:20
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,shine shine,spotify:track:4aTUYaUOcj05Gsb9s7SwiB,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,48,215.106,0.0928,0.699,0.814,0,1,0.132,-3.48,1,0.0345,127.999,4,0.774,03:35
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,checkmate (stage ver.),spotify:track:0jJIUqGRZS5bKeUEOHCjpx,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,48,211.935,0.0171,0.652,0.923,0,2,0.056,-3.718,1,0.0884,100.025,4,0.66,03:31
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,tattoo,spotify:track:2Ucb9MjRUn5HsQTaTQRtlM,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,47,232.16,0.029,0.55,0.887,0,4,0.0724,-4.368,0,0.24,74.83,4,0.633,03:52
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,wings,spotify:track:7ai7BT5RUa8vmdQC7tjdVm,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,47,233.466,0.0246,0.765,0.633,0,7,0.134,-5.456,1,0.0383,104.945,4,0.505,03:53
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,break your rules,spotify:track:3UNXEhxZ1bXQ87osUTfxQl,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,47,205.413,0.232,0.619,0.834,0,11,0.119,-3.987,1,0.0461,104.979,4,0.698,03:25
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,goodbye,spotify:track:5KAwSdzPevSiY0Fuv5N1WW,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,46,239.12,0.713,0.496,0.504,0,1,0.305,-5.167,1,0.0301,135.88,4,0.341,03:59
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,shake you down,spotify:track:2ICcV5WY1FL7445beV18KX,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,46,192.24,0.111,0.661,0.889,0,4,0.465,-2.357,0,0.0451,135.085,4,0.613,03:12
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,spring snow,spotify:track:3mcFhufGPQWi4VXlMJ9Hm4,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,46,244.72,0.641,0.552,0.517,0,3,0.355,-4.958,1,0.0338,125.518,4,0.371,04:04
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,make or break,spotify:track:7Cbmauac3j0YHEDElaNomK,the boyz 5th mini album [chase],spotify:album:6HwY3FwprtqsmMuoLnXWhT,2020-09-21T04:00:00Z,46,205.291,0.251,0.74,0.947,0,7,0.391,-2.602,1,0.165,110.05,4,0.722,03:25
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,boy,spotify:track:5BYmiFRjwPgyrtLLqWAGHx,the boyz debut album [the first],spotify:album:4AqUD5PxNOoAKyv7JF3Gfn,2017-12-06T05:00:00Z,46,190.246,0.13,0.601,0.977,0,6,0.735,-1.696,0,0.0783,125.058,4,0.549,03:10
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,right here,spotify:track:3bZ2nXrvR3wFiRXPUKax0t,the boyz 1st single album [the sphere],spotify:album:6icPTljY6YVuv6Cu9Te3CA,2018-09-05T04:00:00Z,45,201.676,0.0326,0.558,0.942,0,0,0.326,-3.541,1,0.087,118.93,4,0.801,03:21
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,white,spotify:track:4RUF7vLA3KutJHfQ1eGWuA,the boyz special single 'white',spotify:album:1YYdEA6ykYQ0dpXrqj7tWP,2019-12-06T05:00:00Z,45,245.865,0.0423,0.689,0.775,0,1,0.228,-3.749,0,0.0324,103.078,4,0.614,04:05
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,walkin’ in time,spotify:track:0LrFPVRa7ps3dPm3Iff3Dr,the boyz debut album [the first],spotify:album:4AqUD5PxNOoAKyv7JF3Gfn,2017-12-06T05:00:00Z,45,299.673,0.187,0.645,0.57,0,0,0.371,-5.151,1,0.0436,86.009,4,0.31,04:59
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,ego,spotify:track:4rdiBpeM87mU9yLaSVUKq0,the boyz 1st album [reveal],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,2020-02-10T05:00:00Z,45,181.306,0.084,0.639,0.908,0,9,0.179,-2.374,1,0.198,155.084,4,0.591,03:01
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,butterfly,spotify:track:7xNSSBWbGKrIftiHFAE0qz,the boyz 2nd single album [bloom bloom],spotify:album:6fUQr4b40KL9qwRdMPopnS,2019-04-29T04:00:00Z,44,241.626,0.4,0.687,0.634,0,5,0.337,-4.637,1,0.0584,129.891,4,0.645,04:01
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,daydream,spotify:track:0emuRFn73fXV21QvuwRuzN,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,43,183.782,0.0491,0.686,0.62,0,0,0.0955,-6.31,1,0.0497,107.98,4,0.308,03:03
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,water,spotify:track:0XnyO0hQXosJDc6o75T9Ep,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,42,199.038,0.0471,0.71,0.829,0,7,0.051,-4.869,0,0.0482,151.989,4,0.764,03:19
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,melting heart,spotify:track:58Dc06zTMe3SKaJ4tMjRlc,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,2018-11-29T05:00:00Z,42,244.993,0.529,0.601,0.521,0,6,0.116,-5.987,0,0.18,72.073,4,0.236,04:04
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,4ever,spotify:track:3eaNqetkMvBEqdpONk7KXQ,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,2018-11-29T05:00:00Z,42,224.193,0.0723,0.475,0.871,0,9,0.0442,-4.114,1,0.0593,89.988,4,0.38,03:44
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,clover,spotify:track:6mtAKQyV0wxkg0vAxWn3sF,the boyz 2nd single album [bloom bloom],spotify:album:6fUQr4b40KL9qwRdMPopnS,2019-04-29T04:00:00Z,42,187.438,0.0223,0.639,0.936,0,1,0.11,-3.54,1,0.0435,131.993,4,0.354,03:07
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,lucid dream,spotify:track:32wDIV69yrTGGf96PprsrX,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,2018-11-29T05:00:00Z,42,200.668,0.424,0.72,0.711,0,11,0.567,-4.836,0,0.104,91.96,4,0.823,03:20
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,get it,spotify:track:0Zgm8eaoRCq4RZRw8yzWQJ,the boyz mini album [the start],spotify:album:4HnxhuDasxI3pCyz8o61Lg,2018-04-03T04:00:00Z,42,210.849,0.115,0.619,0.845,4.1e-06,9,0.0703,-3.967,0,0.0781,149.745,4,0.379,03:30
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,got it,spotify:track:6uAVg4QrqNYfDsjGp679qS,the boyz debut album [the first],spotify:album:4AqUD5PxNOoAKyv7JF3Gfn,2017-12-06T05:00:00Z,41,223.355,0.107,0.829,0.814,0,7,0.0912,-3.421,1,0.0776,105.98,4,0.592,03:43
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,i’m your boy,spotify:track:3oIXaCMeb9qgGpVPDOXEyF,the boyz debut album [the first],spotify:album:4AqUD5PxNOoAKyv7JF3Gfn,2017-12-06T05:00:00Z,41,212.437,0.398,0.66,0.9,0,7,0.0474,-0.989,0,0.0666,97.958,4,0.63,03:32
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,keeper (prod. park kyung),spotify:track:1d2bUIuA2f7XSFueDTFmQw,the boyz special single 'keeper(prod. park kyung)',spotify:album:6XtqWsZGdpcV4NcYSpgSiS,2018-07-12T04:00:00Z,41,200.704,0.113,0.702,0.804,0,0,0.0875,-3.882,1,0.182,102.019,4,0.848,03:20
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,stupid sorry,spotify:track:1vNffVWtVnJ49UQJhaVvIl,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,40,210.546,0.171,0.717,0.783,0,10,0.0932,-4.366,1,0.0436,110.026,4,0.8,03:30
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,only one,spotify:track:3XCN39iIWQe61XfcyV9lDU,the boyz 3rd mini album [the only],spotify:album:0OQZQq2066KZgauv3M24CK,2018-11-29T05:00:00Z,40,205.265,0.0458,0.677,0.827,0,7,0.154,-4.942,0,0.0436,137.938,4,0.598,03:25
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,text me back,spotify:track:26dIowMFejhhJYRKgcCTzv,the boyz mini album [the start],spotify:album:4HnxhuDasxI3pCyz8o61Lg,2018-04-03T04:00:00Z,40,191.832,0.0623,0.693,0.936,0,11,0.106,-3.436,0,0.0931,119.93,4,0.586,03:11
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,back 2 u,spotify:track:1LjmSCjrtoFoEQfh6SFNrG,the boyz mini album [the start],spotify:album:4HnxhuDasxI3pCyz8o61Lg,2018-04-03T04:00:00Z,40,213.166,0.0886,0.572,0.762,0,2,0.14,-4.698,1,0.0699,80.08,4,0.58,03:33
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,summer time,spotify:track:3AepQWAn8G1LuksoQTGJez,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,40,197.726,0.202,0.625,0.873,0,9,0.338,-2.288,1,0.0436,94.014,4,0.726,03:17
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,l.o.u,spotify:track:2g9ER8cZPonAllWRIaeBs1,the boyz 1st single album [the sphere],spotify:album:6icPTljY6YVuv6Cu9Te3CA,2018-09-05T04:00:00Z,40,221.105,0.156,0.703,0.879,0,2,0.11,-3.857,1,0.0417,124.973,4,0.82,03:41
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,complete me,spotify:track:3HGXC0EAfM6GaSWgY7WW50,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,39,194.919,0.0988,0.721,0.915,0,11,0.174,-2.266,0,0.0947,116.038,4,0.915,03:14
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,going high,spotify:track:2hOvP7o8rJ0CUJ8v3LWzIY,dreamlike,spotify:album:4T7BOMEuEfIMsDfomppwtW,2019-08-19T04:00:00Z,39,208.373,0.192,0.589,0.925,0,0,0.374,-3.265,1,0.0934,159.937,4,0.774,03:28
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,espionage,spotify:track:5b67zShXBE6yij1oByMp1j,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,39,196.586,0.106,0.674,0.9,0,5,0.0704,-4.221,1,0.0778,153.918,4,0.742,03:16
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,just u,spotify:track:2AKbuqMkR3RSqAiaNAs01K,the boyz mini album [the start],spotify:album:4HnxhuDasxI3pCyz8o61Lg,2018-04-03T04:00:00Z,39,201.646,0.0355,0.589,0.905,0,4,0.304,-2.798,1,0.0493,103.94,4,0.615,03:21
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,back all black,spotify:track:6Jcp2WgikVLgaSanm20KBV,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,38,201.04,0.0339,0.888,0.903,0.00159,5,0.625,-2.419,0,0.097,113.943,4,0.829,03:21
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,brighter,spotify:track:1yaaJIALI5bMkUinWr7PyZ,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,38,207.44,0.0764,0.635,0.663,0,2,0.141,-4.311,1,0.0368,141.947,4,0.324,03:27
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,bye bye bye,spotify:track:2KOLAx2fkCeSub8cEFKZM2,tattoo,spotify:album:26jPfMh57Z0Desbs26zbS9,2019-11-06T05:00:00Z,37,209.28,0.119,0.62,0.814,0,8,0.129,-4.679,0,0.136,143.026,4,0.29,03:29
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,the boyz special single [white],spotify:track:5jQnEQbWRofS5mIbJH8pnU,the boyz special single [white],spotify:album:46GcWXJNPjuFFzZE72apOq,2019-12-06T05:00:00Z,25,245.865,0.0424,0.688,0.775,0,1,0.228,-3.75,0,0.0323,103.088,4,0.642,04:05
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,36.5 (melting heart),spotify:track:4Wvzqeu86ViB5BEeznT0hB,the boyz 3rd mini album the only,spotify:album:5OToQxBgNBeAH5ziDBULgq,2018-12-05T05:00:00Z,21,244.993,0.529,0.601,0.521,0,6,0.116,-5.987,0,0.18,72.073,4,0.236,04:04
spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,group,male,3,2017,the boyz special single `keeper (prod. park kyung)`,spotify:track:593ZCD50R42ig0Gwft75HW,the boyz special single `keeper (prod. park kyung)`,spotify:album:4WjgtGAtEEQPeGKfWiIHpc,2018-07-12T04:00:00Z,20,200.704,0.112,0.698,0.8,0,0,0.0879,-3.882,1,0.193,102.145,4,0.844,03:20
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,bar bar bar,spotify:track:4gdCLKxDflDweye4bsfNnW,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,45,180.532,0.0131,0.931,0.818,0.697,2,0.0765,-2.964,1,0.0445,134.015,4,0.856,03:00
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,fm,spotify:track:4cK9tN7dYI5fntwcBhhd8i,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,34,221.204,0.00184,0.631,0.96,0,0,0.256,-2.729,1,0.045,134.988,4,0.34,03:41
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,uh-ee,spotify:track:5hgr14IyY776gLw3RCmcZz,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,34,193.253,0.00218,0.804,0.988,0.0571,1,0.0671,-2.998,1,0.0444,145.041,4,0.836,03:13
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,doo doom chit,spotify:track:0Z4wdqp3a9adnckqpqN1W8,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,32,190.458,0.262,0.676,0.989,7.25e-06,5,0.337,-0.168,0,0.161,127.992,4,0.812,03:10
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,bing bing,spotify:track:5pKuibtGVkWnCTgdVpnhuw,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,32,186.435,0.00918,0.752,0.897,1.81e-05,10,0.327,-2.026,0,0.0892,142.014,4,0.963,03:06
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,saturday night,spotify:track:6Kr6bA4ZWWnW0Jfe1IIeSj,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,29,187.402,0.0297,0.69,0.913,0.0232,4,0.102,-2.407,0,0.0341,135.971,4,0.698,03:07
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,dancing queen,spotify:track:501M3zr0MZ35CHH7pCG3fe,dancing queen,spotify:album:6Z2JXtaDhHAdxCAKJNMOC1,2012-10-24T04:00:00Z,28,180.14,0.000411,0.691,0.916,0.458,0,0.0598,-2.313,1,0.0385,127.932,4,0.774,03:00
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,dancing queen 2.0,spotify:track:3XSVvAahOSahEU2Ngxd4OF,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,27,200.594,0.0295,0.742,0.953,0.186,5,0.325,-2.085,1,0.0516,129.957,4,0.904,03:20
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,하파타카,spotify:track:0GCx5btef0rKGGGSWYqmup,2015 2nd. mini 'fm',spotify:album:1mPZ2JMmlwotgG663MKZbO,2015-03-27T04:00:00Z,27,188.917,0.0194,0.904,0.758,0.101,2,0.0569,-3.048,1,0.0559,128.007,4,0.632,03:08
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,꾸리스마스,spotify:track:6OIAYpt1cEYj9oibvtOyX1,꾸리스마스,spotify:album:6QPpwDB0LUjLreshq0ztw4,2013-11-26T05:00:00Z,27,176.561,0.0913,0.898,0.895,0.0174,10,0.211,-1.732,0,0.0481,130.008,4,0.622,02:56
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,vroom vroom,spotify:track:7vsHr7oMcDTphRxrgbbLzC,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,23,180.767,0.0269,0.769,0.83,0.00534,11,0.0728,-2.39,0,0.0477,130.011,4,0.947,03:00
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,c'mon c'mon,spotify:track:6ma1IuD8QR2IjyaCDpJcpi,high-school:love on ost vol.5,spotify:album:60XRlAdEstNdhBVTDXdeXd,2014-09-26T04:00:00Z,21,188.773,0.189,0.887,0.799,3.02e-06,6,0.0468,-3.187,0,0.033,114.975,4,0.725,03:08
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,get dumb (cd9 feat. crayon pop) - k - mex version,spotify:track:6cuTSMxgv9o3N83cdbAwzE,revolution,spotify:album:1siCSFlPpZ4pDOdkrMvpd1,2016-11-11T05:00:00Z,20,202.213,0.0278,0.728,0.797,0,8,0.0415,-4.079,1,0.0421,125.943,4,0.823,03:22
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,tonight,spotify:track:6CVYWQtBfTipxqQRJEBw2T,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,18,212.95,0.000878,0.699,0.976,0.0943,9,0.138,-2.55,1,0.0337,132.014,4,0.927,03:32
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,빠빠빠 2.0,spotify:track:1WhKMQ3MMgO9exUKkrAHqf,the streets go disco,spotify:album:0XBTvnpOSEsCEydJhyWZbL,2013-09-26T04:00:00Z,18,181.002,0.0248,0.891,0.867,0.555,2,0.328,-2.533,1,0.0469,134.048,4,0.679,03:01
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,hey mister,spotify:track:6eT6nMyCgcRGseXxBtHUZ2,"hey mister (from """"trot lovers"""")",spotify:album:3Fc4vL3vUwDovRhGpGMhtQ,2014-06-23T04:00:00Z,17,199.2,0.0055,0.739,0.939,3.1e-05,2,0.139,-2.283,0,0.0641,144.003,4,0.93,03:19
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,"1, 2, 3, 4",spotify:track:1FwiYGNwOACiQ2NkO8Iy8v,2015 2nd. mini 'fm',spotify:album:1mPZ2JMmlwotgG663MKZbO,2015-03-27T04:00:00Z,17,186.827,0.00496,0.633,0.943,9.1e-06,6,0.344,-2.29,1,0.0399,130.035,4,0.697,03:06
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,boogie woogie,spotify:track:71TTk6ByTXGSJ5TEGLBhfJ,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,16,213.707,0.0614,0.731,0.983,0,6,0.318,-1.388,0,0.0594,132.954,4,0.864,03:33
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,get it here,spotify:track:53BKFyDAWMLrvTZH1uRsd0,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,16,179.905,0.243,0.704,0.988,0,8,0.365,-0.299,0,0.0867,133.974,4,0.966,02:59
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,too much,spotify:track:255Rohq2QjcUdfoSu5ZFeb,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,16,182.674,0.0691,0.643,0.952,0,1,0.134,-2.148,0,0.0796,163.928,4,0.674,03:02
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,bing bing poppin version,spotify:track:2H0PIXKYNXmSfdyVITlRPV,the streets go disco,spotify:album:0XBTvnpOSEsCEydJhyWZbL,2013-09-26T04:00:00Z,15,188.786,0.00617,0.733,0.921,0.000855,1,0.353,-2.681,1,0.0706,141.921,4,0.942,03:08
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,get dumb (cd9 feat. crayon pop) - k - mex version,spotify:track:2QZZtspWlW2ssb9z2oybOe,get dumb (feat. crayon pop) [k - mex version],spotify:album:2KJk7k9ueZ95ntAjE72MTH,2016-08-24T04:00:00Z,15,203.053,0.0286,0.719,0.8,0,8,0.0412,-4.067,1,0.0422,125.944,4,0.81,03:23
spotify:artist:0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,group,female,2,2012,hello,spotify:track:1DptC8PXvSq4v3aK8bXtXS,evolution pop_vol. 1,spotify:album:4aV8utpD8x5Oi6wjNXyTxb,2016-09-26T04:00:00Z,15,223.634,0.37,0.584,0.621,0,10,0.0874,-3.372,0,0.0252,83.949,4,0.47,03:43
